timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
126677089,126547636,0.0,4.0344075e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
127672129,127547636,0.0,4.03646e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
128677397,128546643,0.0,4.0365007e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
129672762,129546637,0.0,4.0365007e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
130678034,130548637,0.0,4.0365003e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
131673303,131547639,0.0,4.036538e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
132678565,132546637,0.0,4.036535e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
133673900,133546637,0.0,4.0364926e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
134679270,134548635,0.0,4.0364935e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
135674850,135547636,0.0,4.036455e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
136679764,136547643,0.0,4.0364203e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
137675113,137548638,0.0,4.036389e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
138680470,138547635,0.0,4.0362806e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
139675770,139546636,0.0,4.036183e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
140680953,140547637,0.0,4.0360947e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
141676298,141546636,0.0,4.038024e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
142671654,142546895,0.0,4.0379155e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
143676870,143546635,0.0,4.037817e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
144672528,144546636,0.0,4.037689e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
145677480,145546635,0.0,4.0375744e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
146672796,146546775,0.0,4.0374707e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
147678114,147546636,0.0,4.037338e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
148673419,148546637,0.0,4.0372174e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
149678661,149546638,0.0,4.037109e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
150673993,150546636,0.0,4.037011e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
151679258,151546636,0.0,4.0369223e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
152674589,152546639,0.0,4.0368027e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
153680208,153547638,0.0,4.0366945e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
