timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
691056339,690925620,0.0,7.387231e-07,0.0,0,1,1,1,1,1,1,0,0,0,0
692056293,691927616,0.0,1.0551685e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
693055909,692926754,0.0,1.341635e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
694055622,693925721,0.0,1.601282e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
695055386,694925614,0.0,1.835369e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
696055241,695925616,0.0,2.0470486e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
697054931,696925615,0.0,2.2383556e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
698054718,697925612,0.0,2.4101769e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
699054487,698925617,0.0,2.5665638e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
700054277,699926708,0.0,2.7079284e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
701054131,700925616,0.0,2.8357135e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
702053773,701926614,0.0,2.9512225e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
703053530,702925615,0.0,3.0556391e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
704053290,703925662,0.0,3.1499842e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
705053127,704925617,0.0,3.2353068e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
706052824,705926611,0.0,3.3124331e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
707052622,706925619,0.0,3.3821511e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
708052358,707925614,0.0,3.4451725e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
709052278,708924617,0.0,3.5021396e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
710051931,709924615,0.0,3.5536352e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
711051688,710925616,0.0,3.6001838e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
712051428,711924615,0.0,3.642261e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
713051364,712925615,0.0,3.680297e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
714050972,713925612,0.0,3.7146788e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
715050740,714925867,0.0,3.745758e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
716050494,715924614,0.0,3.77385e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
717050304,716925616,0.0,3.7992468e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
718050024,717924616,0.0,3.8222033e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
719059945,718925612,0.0,3.8410353e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
720049576,719924661,0.0,3.8617486e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
721049323,720924618,0.0,3.8787007e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
722049141,721924616,0.0,3.894102e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
723058869,722925614,0.0,3.9060747e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
724058704,723925612,0.0,3.9187703e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
725058383,724926949,0.0,3.9302463e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
726058241,725926616,0.0,3.94062e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
727058005,726924615,0.0,3.9499973e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
728057806,727924613,0.0,3.9584734e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
729057461,728924614,0.0,3.9661354e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
